"pt_id","line_id","match_step","RouteName","RTENAME"
4803,3203,"step1_similar_name_1km","PLEASANT VAL","PLEASANT VAL"
4806,3206,"step1_similar_name_1km","ENGLEWOOD","ENGLEWOOD"
4807,3207,"step1_similar_name_1km","LONG DRAW","LONG DRAW"
4808,3171,"step1_similar_name_1km","LANE 2","LANE"
4809,3209,"step1_similar_name_1km","TURTON","TURTON"
4810,3210,"step1_similar_name_1km","SILVER CITY","SILVER CITY"
4811,3211,"step1_similar_name_1km","NORBECK","NORBECK"
4812,3212,"step1_similar_name_1km","ELK MOUNTAIN","ELK MOUNTAIN"
4813,3213,"step1_similar_name_1km","ROCHFORD","ROCHFORD"
4814,3214,"step1_similar_name_1km","HAZELRODT","HAZELRODT"
4815,3215,"step1_similar_name_1km","LIGHTNING CR","LIGHTNING CR"
4817,3217,"step1_similar_name_1km","COTTONWOOD","COTTONWOOD"
4818,3218,"step1_similar_name_1km","S. PIONEER","S. PIONEER"
4819,3219,"step1_similar_name_1km","INDIAN","INDIAN"
4820,3220,"step1_similar_name_1km","RAILROAD BUTTE","RAILROAD BUT"
4822,3222,"step1_similar_name_1km","WIND CAVE NP","WIND CAVE NP"
4823,3223,"step1_similar_name_1km","TIPTONVILLE","TIPTONVILLE"
4824,3224,"step1_similar_name_1km","PAWPAW","PAWPAW"
4825,3225,"step1_similar_name_1km","MOSCOW","MOSCOW"
4826,3226,"step1_similar_name_1km","BROWNSVILLE","BROWNSVILLE"
4827,3227,"step1_similar_name_1km","TIBBS","TIBBS"
4828,3228,"step1_similar_name_1km","WHITEVILLE","WHITEVILLE"
4829,3229,"step1_similar_name_1km","BIG SANDY","BIG SANDY"
4830,3230,"step1_similar_name_1km","MANSFIELD","MANSFIELD"
4831,3231,"step1_similar_name_1km","SWEETLIPS","SWEETLIPS"
4832,3232,"step1_similar_name_1km","SILERTON","SILERTON"
4833,3233,"step1_similar_name_1km","TRENTON","TRENTON"
4834,3234,"step1_similar_name_1km","HUMBOLDT","HUMBOLDT"
4835,3235,"step1_similar_name_1km","POND CREEK","POND CREEK"
4836,3236,"step1_similar_name_1km","INDIAN MOUND","INDIAN MOUND"
4837,3237,"step1_similar_name_1km","COLLINWOOD","COLLINWOOD"
4838,3238,"step1_similar_name_1km","WRIGLEY","WRIGLEY"
4839,3239,"step1_similar_name_1km","CAMPBELLSVILLE","CMPBELSVILE"
4840,3240,"step1_similar_name_1km","LEWIS FOREST","LEWIS FOREST"
4841,3241,"step1_similar_name_1km","BELOTES BEND","BELOTES BEND"
4842,3242,"step1_similar_name_1km","WHITE HOUSE","WHITE HOUSE"
4843,3243,"step1_similar_name_1km","PETERSBURG","PETERSBURG"
4844,3244,"step1_similar_name_1km","PEYTONSVILLE","PEYTONSVILLE"
4845,3245,"step1_similar_name_1km","BRADYVILLE","BRADYVILLE"
4846,3246,"step1_similar_name_1km","TULLAHOMA","TULLAHOMA"
4847,3247,"step1_similar_name_1km","SILVER PT","SILVER PT"
4848,3248,"step1_similar_name_1km","UNION HILL","UNION HILL"
4849,3249,"step1_similar_name_1km","GLEN","GLEN"
4850,3250,"step1_similar_name_1km","RED BANK","RED BANK"
4851,3251,"step1_similar_name_1km","JASPER","JASPER"
4852,3252,"step1_similar_name_1km","SODDY","SODDY"
4853,3253,"step1_similar_name_1km","ELK VALLEY","ELK VALLEY"
4854,3254,"step1_similar_name_1km","SMOKEY JCT","SMOKEY JCT"
4855,3255,"step1_similar_name_1km","LOVELL","LOVELL"
4856,3256,"step1_similar_name_1km","OLIVER SPGS","OLIVER SPGS"
4857,3257,"step1_similar_name_1km","MCFARLAND","MCFARLAND"
4858,3258,"step1_similar_name_1km","CLIMER","CLIMER"
4859,3259,"step1_similar_name_1km","CORRYTON RD","CORRYTON RD"
4860,3260,"step1_similar_name_1km","JEFFERSON CTY","JEFFERSN CTY"
4861,3261,"step1_similar_name_1km","WALLAND","WALLAND"
4862,3262,"step1_similar_name_1km","MT OLIVE","MT OLIVE"
4863,3263,"step1_similar_name_1km","ALLENS BRDGE","ALLENS BRDGE"
4864,3264,"step1_similar_name_1km","FISH SPRINGS","FISH SPRINGS"
4865,3265,"step1_similar_name_1km","INDIAN MOUND 2","INDIAN MOUND 2"
4866,3266,"step1_similar_name_1km","SIGNAL MTN","SIGNAL MTN"
4867,3267,"step1_similar_name_1km","JONES GAP","JONES GAP"
4868,3268,"step1_similar_name_1km","HARBUCK","HARBUCK"
4869,3260,"step1_similar_name_1km","Jefferson City 2","JEFFERSN CTY"
4870,3269,"step1_similar_name_1km","CORNPONE","CORNPONE"
4871,3224,"step1_similar_name_1km","PAWPAW 2","PAWPAW"
4872,3270,"step1_similar_name_1km","WILLIS SPRNG","WILLIS SPRNG"
4873,3271,"step1_similar_name_1km","MECCA","MECCA"
4874,3272,"step1_similar_name_1km","TELLICO","TELLICO"
4875,3273,"step1_similar_name_1km","NEWFOUND GAP","NEWFOUND GAP"
4876,3274,"step1_similar_name_1km","CADES COVE","CADES COVE"
4879,3275,"step1_similar_name_1km","LAG ATASCOSA","LAG ATASCOSA"
4880,3276,"step1_similar_name_1km","RACHAL","RACHAL"
4881,3277,"step1_similar_name_1km","AGUA NUEVA","AGUA NUEVA"
4882,3278,"step1_similar_name_1km","ZAPATA","ZAPATA"
4884,3280,"step1_similar_name_1km","PETRONILA","PETRONILA"
4886,3282,"step1_similar_name_1km","MIRANDO CITY","MIRANDO CITY"
4887,3283,"step1_similar_name_1km","ENCINAL","ENCINAL"
4888,3284,"step1_similar_name_1km","SAN YGNACIO","SAN YGNACIO"
4889,3285,"step1_similar_name_1km","HINKLES FER","HINKLES FER"
4890,3286,"step1_similar_name_1km","VANDERBILT","VANDERBILT"
4891,3287,"step1_similar_name_1km","INDIANOLA","INDIANOLA"
4892,3288,"step1_similar_name_1km","SCHROEDER","SCHROEDER"
4893,3289,"step1_similar_name_1km","HOBSON","HOBSON"
4894,3290,"step1_similar_name_1km","GEORGE WEST","GEORGE WEST"
4895,3291,"step1_similar_name_1km","CAMPBELLTON","CAMPBELLTON"
4896,3292,"step1_similar_name_1km","CATARINA","CATARINA"
4897,3293,"step1_similar_name_1km","LA PRYOR","LA PRYOR"
4898,3294,"step1_similar_name_1km","WINNIE","WINNIE"
4900,3296,"step1_similar_name_1km","DANBURY","DANBURY"
4901,3297,"step1_similar_name_1km","KATY","KATY"
4902,3298,"step1_similar_name_1km","ARENOSA CRK","ARENOSA CRK"
4903,3299,"step1_similar_name_1km","ROCK ISLAND","ROCK ISLAND"
4904,3300,"step1_similar_name_1km","MULDOON","MULDOON"
4905,3301,"step1_similar_name_1km","LOCKHART","LOCKHART"
4906,3302,"step1_similar_name_1km","BOERNE","BOERNE"
4908,3304,"step1_similar_name_1km","HONDO","HONDO"
4910,3306,"step1_similar_name_1km","TOWN BLUFF","TOWN BLUFF"
4911,3307,"step1_similar_name_1km","LIVINGSTON","LIVINGSTON"
4912,3308,"step1_similar_name_1km","NEW WAVERLY","NEW WAVERLY"
4913,3309,"step1_similar_name_1km","OAK GROVE","OAK GROVE"
4914,3310,"step1_similar_name_1km","GAUSE","GAUSE"
4915,3311,"step1_similar_name_1km","PEACH CREEK","PEACH CREEK"
4916,3312,"step1_similar_name_1km","GEORGETOWN","GEORGETOWN"
4917,3313,"step1_similar_name_1km","E GEORGETOWN","E GEORGETOWN"
4918,3314,"step1_similar_name_1km","FITZHUGH","FITZHUGH"
4920,3316,"step1_similar_name_1km","HARPER","HARPER"
4921,3317,"step1_similar_name_1km","SAN SABA","SAN SABA"
4922,3318,"step1_similar_name_1km","DIBOLL","DIBOLL"
4923,3319,"step1_similar_name_1km","CALEDONIA","CALEDONIA"
4924,3320,"step1_similar_name_1km","MASSEY LAKE","MASSEY LAKE"
4925,3321,"step1_similar_name_1km","OAKWOOD","OAKWOOD"
4926,3322,"step1_similar_name_1km","KOSSE","KOSSE"
4927,3323,"step1_similar_name_1km","THORNTON","THORNTON"
4928,3324,"step1_similar_name_1km","OSAGE","OSAGE"
4929,3325,"step1_similar_name_1km","PIDCOKE","PIDCOKE"
4930,3326,"step1_similar_name_1km","KEMPNER","KEMPNER"
4931,3327,"step1_similar_name_1km","ADAMSVILLE","ADAMSVILLE"
4932,3328,"step1_similar_name_1km","PEAR VALLEY","PEAR VALLEY"
4933,3329,"step1_similar_name_1km","WINCHELL","WINCHELL"
4935,3331,"step1_similar_name_1km","CROSSROADS","CROSSROADS"
4936,3332,"step1_similar_name_1km","ATHENS","ATHENS"
4937,3333,"step1_similar_name_1km","CHANDLER","CHANDLER"
4938,3334,"step1_similar_name_1km","OLA","OLA"
4939,3335,"step1_similar_name_1km","DALLAS","DALLAS"
4940,3336,"step1_similar_name_1km","GLEN ROSE","GLEN ROSE"
4941,3337,"step1_similar_name_1km","WEATHERFORD","WEATHERFORD"
4942,3338,"step1_similar_name_1km","SELDEN","SELDEN"
4944,3340,"step1_similar_name_1km","COTTONWOOD","COTTONWOOD"
4945,3341,"step1_similar_name_1km","ALBANY","ALBANY"
4946,3342,"step1_similar_name_1km","LYDIA","LYDIA"
4947,3343,"step1_similar_name_1km","LIBERTY HILL","LIBERTY HILL"
4948,3344,"step1_similar_name_1km","MILLER GROVE","MILLER GROVE"
4949,3345,"step1_similar_name_1km","DIKE","DIKE"
4950,3346,"step1_similar_name_1km","SADLER","SADLER"
4951,3347,"step1_similar_name_1km","WOLFE CITY","WOLFE CITY"
4952,3348,"step1_similar_name_1km","RHOME","RHOME"
4954,3350,"step1_similar_name_1km","OLNEY","OLNEY"
4955,3351,"step1_similar_name_1km","HENRIETTA","HENRIETTA"
4956,3352,"step1_similar_name_1km","GRAYBACK","GRAYBACK"
4958,3354,"step1_similar_name_1km","EL INDIO","EL INDIO"
4959,3355,"step1_similar_name_1km","COMSTOCK","COMSTOCK"
4961,3357,"step1_similar_name_1km","BLACK GAP","BLACK GAP"
4962,3358,"step1_similar_name_1km","SHAFTER","SHAFTER"
4963,3359,"step1_similar_name_1km","MERTZON","MERTZON"
4965,3361,"step1_similar_name_1km","LONGFELLOW","LONGFELLOW"
4966,3362,"step1_similar_name_1km","ALTUDA","ALTUDA"
4967,3363,"step1_similar_name_1km","VALENTINE","VALENTINE"
4969,3365,"step1_similar_name_1km","CORNUDAS","CORNUDAS"
4970,3366,"step1_similar_name_1km","POST","POST"
4971,3367,"step1_similar_name_1km","LAMESA","LAMESA"
4972,3368,"step1_similar_name_1km","PLAINS","PLAINS"
4973,3369,"step1_similar_name_1km","CLARENDON","CLARENDON"
4974,3370,"step1_similar_name_1km","CHILDRESS","CHILDRESS"
4975,3371,"step1_similar_name_1km","CIRCLE","CIRCLE"
4976,3372,"step1_similar_name_1km","RAYMONDVILLE","RAYMONDVILLE"
4977,3373,"step1_similar_name_1km","SLAUGHTER","SLAUGHTER"
4979,3375,"step1_similar_name_1km","PANTEX","PANTEX"
4981,3377,"step1_similar_name_1km","WAKA","WAKA"
4983,3379,"step1_similar_name_1km","MIAMI","MIAMI"
4984,3380,"step1_similar_name_1km","FLOYDADA","FLOYDADA"
4985,3381,"step1_similar_name_1km","HACKBERRY","HACKBERRY"
4986,3382,"step1_similar_name_1km","FRANKEL CITY","FRANKEL CITY"
4987,3383,"step1_similar_name_1km","ROTAN","ROTAN"
4988,3384,"step1_similar_name_1km","WINK","WINK"
4989,3385,"step1_similar_name_1km","GIRVIN","GIRVIN"
4990,3386,"step1_similar_name_1km","OZONA","OZONA"
4991,3387,"step1_similar_name_1km","ELDORADO","ELDORADO"
4992,3388,"step1_similar_name_1km","INDIAN MTN","INDIAN MTN"
4993,3389,"step1_similar_name_1km","EL SAUZ","EL SAUZ"
4994,3292,"step1_similar_name_1km","CATARINA 2","CATARINA"
4996,3390,"step1_similar_name_1km","OAK GROVE 2","OAK GROVE 2"
4997,3391,"step1_similar_name_1km","HEARNE","HEARNE"
4998,3392,"step1_similar_name_1km","COLLEGE STN","COLLEGE STN"
4999,3393,"step1_similar_name_1km","WALBURG","WALBURG"
5000,3394,"step1_similar_name_1km","DRIPPING SPG","DRIPPING SPG"
5002,3395,"step1_similar_name_1km","CAYUGA","CAYUGA"
5003,3323,"step1_similar_name_1km","THORNTON 2","THORNTON"
5005,3396,"step1_similar_name_1km","CHANDLER 2","CHANDLER 2"
5006,3397,"step1_similar_name_1km","HASKELL","HASKELL"
5007,3398,"step1_similar_name_1km","CASA PIEDRA","CASA PIEDRA"
5009,3399,"step1_similar_name_1km","BEAR MTN","BEAR MTN"
5010,3400,"step1_similar_name_1km","GUERRA","GUERRA"
5011,3283,"step1_similar_name_1km","ENCINAL 2","ENCINAL"
5012,3401,"step1_similar_name_1km","KERMIT","KERMIT"
5013,3386,"step1_similar_name_1km","OZONA 2","OZONA"
5014,3402,"step1_similar_name_1km","FANNIN","FANNIN"
5015,3292,"step1_similar_name_1km","CATARINA 3","CATARINA"
5016,3403,"step1_similar_name_1km","CARLOS","CARLOS"
5017,3404,"step1_similar_name_1km","LEANDER","LEANDER"
5019,3323,"step1_similar_name_1km","THORNTON 3","THORNTON"
5020,3405,"step1_similar_name_1km","BLUE RIDGE","BLUE RIDGE"
5021,3406,"step1_similar_name_1km","PROGRESO","PROGRESO"
5022,3407,"step1_similar_name_1km","LOYOLA BEACH","LOYOLA BEACH"
5023,3408,"step1_similar_name_1km","SEJITA","SEJITA"
5024,3409,"step1_similar_name_1km","LAREDO","LAREDO"
5025,3410,"step1_similar_name_1km","CHINQUAPIN","CHINQUAPIN"
5026,3411,"step1_similar_name_1km","OYSTER LAKE","OYSTER LAKE"
5027,3412,"step1_similar_name_1km","BAYSIDE","BAYSIDE"
5028,3413,"step1_similar_name_1km","THREE RIVERS","THREE RIVERS"
5029,3414,"step1_similar_name_1km","MILLETT","MILLETT"
5030,3415,"step1_similar_name_1km","PEDRO CREEK","PEDRO CREEK"
5031,3416,"step1_similar_name_1km","PORT ACRES","PORT ACRES"
5033,3418,"step1_similar_name_1km","MOUNT ZION","MOUNT ZION"
5034,3419,"step1_similar_name_1km","YOAKUM","YOAKUM"
5035,3420,"step1_similar_name_1km","BRITE","BRITE"
5036,3421,"step1_similar_name_1km","LEAKEY","LEAKEY"
5037,3422,"step1_similar_name_1km","MONTELL","MONTELL"
5038,3423,"step1_similar_name_1km","LANGTRY","LANGTRY"
5040,3425,"step1_similar_name_1km","PRESIDIO","PRESIDIO"
5041,3426,"step1_similar_name_1km","FRED","FRED"
5042,3427,"step1_similar_name_1km","UNION HILL","UNION HILL"
5043,3428,"step1_similar_name_1km","BURTON","BURTON"
5044,3429,"step1_similar_name_1km","CREEDMORE","CREEDMORE"
5045,3430,"step1_similar_name_1km","PRAIRIE MTN.","PRAIRIE MTN."
5046,3431,"step1_similar_name_1km","ALLEN CREEK","ALLEN CREEK"
5047,3432,"step1_similar_name_1km","ROCKSPRING","ROCKSPRING"
5048,3433,"step1_similar_name_1km","DEVILS R CYN","DEVILS R CYN"
5049,3434,"step1_similar_name_1km","FT. STOCKTON","FT. STOCKTON"
5050,3435,"step1_similar_name_1km","COYANDA DRAW","COYANDA DRAW"
5051,3436,"step1_similar_name_1km","TOYAHVALE","TOYAHVILLE"
5052,3437,"step1_similar_name_1km","QUITMAN CYN.","QUITMAN CYN."
5053,3438,"step1_similar_name_1km","ALEXANDER ST","ALEXANDER ST"
5054,3439,"step1_similar_name_1km","POWELL PARK","POWELL PARK"
5055,3440,"step1_similar_name_1km","WECHES","WECHES"
5056,3441,"step1_similar_name_1km","BONNER","BONNER"
5057,3442,"step1_similar_name_1km","BRUCEVILLE","BRUCEVILLE"
5058,3443,"step1_similar_name_1km","DURAN","DURAN"
5059,3444,"step1_similar_name_1km","SHIELDS","SHIELD"
5060,3445,"step1_similar_name_1km","WALL","WALL"
5061,3446,"step1_similar_name_1km","STILES","STILES"
5062,3447,"step1_similar_name_1km","CRANE","CRANE"
5063,3448,"step1_similar_name_1km","MENTONE","MENTONE"
5064,3449,"step1_similar_name_1km","SALT FLAT","SALT FLAT"
5065,3450,"step1_similar_name_1km","SIERRA BLANC","SIERRA BLANC"
5066,3451,"step1_similar_name_1km","CANUTILLO","CANUTILLO"
5067,3452,"step1_similar_name_1km","BON WIER","BON WIER"
5069,3454,"step1_similar_name_1km","MT. SELMAN","MT. SELMAN"
5070,3455,"step1_similar_name_1km","WILLS POINT","WILLS POINT"
5071,3456,"step1_similar_name_1km","CLEBURNE","CLEBURNE"
5072,3457,"step1_similar_name_1km","WHIT MTN.","WHIT MTN."
5073,3458,"step1_similar_name_1km","HAWLEY","HAWLEY"
5074,3459,"step1_similar_name_1km","SILVER","SILVER"
5075,3460,"step1_similar_name_1km","TENMILE","TENMILE"
5076,3461,"step1_similar_name_1km","MIDLAND","MIDLAND"
5078,3463,"step1_similar_name_1km","GAMBILL REF.","GAMBILL REF."
5079,3464,"step1_similar_name_1km","GREENVILLE","GREENVILLE"
5080,3465,"step1_similar_name_1km","DECATUR","DECATUR"
5081,3466,"step1_similar_name_1km","MEGARGEL","MEGARGEL"
5082,3467,"step1_similar_name_1km","BEAVER CREEK","BEAVER CREEK"
5083,3468,"step1_similar_name_1km","GIRARD","GIRARD"
5084,3469,"step1_similar_name_1km","DOUGHERTY","DOUGHERTY"
5085,3470,"step1_similar_name_1km","PLAINS","PLAINS"
5086,3471,"step1_similar_name_1km","CHARLIE","CHARLIE"
5087,3472,"step1_similar_name_1km","WILLIAMS","WILLIAMS"
5088,3473,"step1_similar_name_1km","LAKEVIEW","LAKEVIEW"
5089,3474,"step1_similar_name_1km","CLAYTONVILLE","CLAYTONVILLE"
5090,3475,"step1_similar_name_1km","FRIONA","FRIONA"
5091,3476,"step1_similar_name_1km","PANHANDLE","PANHANDLE"
5092,3477,"step1_similar_name_1km","SKELLYTOWN","SKELLYTOWN"
5093,3478,"step1_similar_name_1km","DALHART","DALHART"
5094,3479,"step1_similar_name_1km","TWICHELL","TWICHELL"
5095,3480,"step1_similar_name_1km","GRUVER","GRUVER"
5096,3481,"step1_similar_name_1km","CACTUS","CACTUS"
5097,3482,"step1_similar_name_1km","DOVE MTN.","DOVE MTN."
5098,3483,"step1_similar_name_1km","SAN PEDRO","SAN PEDRO"
5100,3484,"step1_similar_name_1km","MARATHON","MARATHON"
5101,3485,"step1_similar_name_1km","MARFA","MARFA"
5102,3486,"step1_similar_name_1km","FT. DAVIS","FT. DAVIS"
5107,3487,"step1_similar_name_1km","Loyola Beach 2","LOYOLA BEACH 2"
5108,3412,"step1_similar_name_1km","Bayside 2","BAYSIDE"
5110,3489,"step1_similar_name_1km","CAVASARA CR.","CAVASARA CR."
5112,3490,"step1_similar_name_1km","PUMPVILLE","PUMPVILLE"
5113,3437,"step1_similar_name_1km","QUITMAN CANYON 2","QUITMAN CYN."
5114,3439,"step1_similar_name_1km","Powell Park 2","POWELL PARK"
5115,3491,"step1_similar_name_1km","COMANCHE","COMANCHE"
5116,3492,"step1_similar_name_1km","SHIELDS 2","SHIELDS 2"
5119,3488,"step1_similar_name_1km","Bayside 3","BAYSIDE 2"
5121,3493,"step1_similar_name_1km","CHISOS BASIN","CHISOS BASIN"
5122,3494,"step1_similar_name_1km","L. ATASCOSA NWR","L. ATASCOSA NWR"
5123,3495,"step1_similar_name_1km","GOLIAD PRAIRIE","GOLIAD PRAIRIE"
5124,3496,"step1_similar_name_1km","McFaddin","MCFADDIN"
5129,3497,"step1_similar_name_1km","WENDOVER","WENDOVER"
5130,3498,"step1_similar_name_1km","PROMONTORY","PROMONTORY"
5131,3499,"step1_similar_name_1km","HYRUM","HYRUM"
5133,3501,"step1_similar_name_1km","TIMPIE SPG","TIMPIE SPG"
5135,3503,"step1_similar_name_1km","ALTONAH","ALTONAH"
5136,3504,"step1_similar_name_1km","GRIZZLY RDGE","GRIZZLY RDGE"
5137,3505,"step1_similar_name_1km","NOTCH PEAK","NOTCH PEAK"
5138,3506,"step1_similar_name_1km","OAK CITY","OAK CITY"
5139,3507,"step1_similar_name_1km","GOSHEN","GOSHEN"
5140,3508,"step1_similar_name_1km","DRAGERTON","DRAGERTON"
5141,3509,"step1_similar_name_1km","WILLOW CREEK","WILLOW CREEK"
5142,3510,"step1_similar_name_1km","STOCK RES","STOCK RES"
5143,3511,"step1_similar_name_1km","BEAVER","BEAVER"
5144,3512,"step1_similar_name_1km","DESERT VIEW","DESERT VIEW"
5145,3513,"step1_similar_name_1km","HANKSVILLE","HANKSVILLE"
5147,3514,"step1_similar_name_1km","IRON SPRINGS","IRON SPRINGS"
5149,3516,"step1_similar_name_1km","BOULDER","BOULDER"
5150,3517,"step1_similar_name_1km","HITE","HITE"
5151,3518,"step1_similar_name_1km","ANETH","ANETH"
5152,3519,"step1_similar_name_1km","LYNN","LYNN"
5153,3520,"step1_similar_name_1km","GROUSE CREEK","GROUSE CREEK"
5155,3497,"step1_similar_name_1km","WENDOVER 2","WENDOVER"
5156,3522,"step1_similar_name_1km","JOHNSON CAN","JOHNSON CAN"
5157,3523,"step1_similar_name_1km","ANT FLAT-OGDEN CAN","ANT FLAT-OGDEN CAN"
5158,3524,"step1_similar_name_1km","GOLD HILL","GOLD HILL"
5159,3525,"step1_similar_name_1km","FAIRFIELD","FAIRFIELD"
5160,3526,"step1_similar_name_1km","UINTAH NF","UINTAH NF"
5161,3527,"step1_similar_name_1km","WASATCH NF","WASATCH NF"
5162,3528,"step1_similar_name_1km","JENSEN","JENSEN"
5163,3529,"step1_similar_name_1km","FISH SPRINGS","FISH SPRINGS"
5164,3530,"step1_similar_name_1km","DELTA","DELTA"
5165,3531,"step1_similar_name_1km","CLEVELAND","CLEVELAND"
5166,3532,"step1_similar_name_1km","BONANZA","BONANZA"
5167,3533,"step1_similar_name_1km","WAH WAH","WAH WAH"
5168,3534,"step1_similar_name_1km","FISH LAKE NF","FISH LAKE NF"
5169,3535,"step1_similar_name_1km","NOTOM","NOTOM"
5170,3536,"step1_similar_name_1km","GLEN CANYON","GLEN CANYON"
5171,3537,"step1_similar_name_1km","CANYONLANDS","CANYONLANDS"
5172,3538,"step1_similar_name_1km","BERYL","BERYL"
5173,3539,"step1_similar_name_1km","MOQUITH MTN","MOQUITH MTN"
5174,3540,"step1_similar_name_1km","MAIN CANYON","MAIN CANYON"
5175,3541,"step1_similar_name_1km","CANE SPR DES","CANE SPR DES"
5176,3542,"step1_similar_name_1km","BLANDING","BLANDING"
5177,3543,"step1_similar_name_1km","KELTON","KELTON"
5178,3544,"step1_similar_name_1km","BEAR RIVER","BEAR RIVER"
5179,3545,"step1_similar_name_1km","RANDOLPH","RANDOLPH"
5180,3546,"step1_similar_name_1km","VERNON","VERNON"
5181,3547,"step1_similar_name_1km","SOAPSTONE","SOAPSTONE"
5182,3548,"step1_similar_name_1km","MOON LAKE","MOON LAKE"
5183,3549,"step1_similar_name_1km","M WARNER RES","M WARNER RES"
5184,3550,"step1_similar_name_1km","CALLAO","CALLAO"
5185,3551,"step1_similar_name_1km","LEAMINGTON","LEAMINGTON"
5186,3552,"step1_similar_name_1km","FAYETTE","FAYETTE"
5187,3553,"step1_similar_name_1km","CASTLE DALE","CASTLE DALE"
5188,3554,"step1_similar_name_1km","HILL CREEK","HILL CREEK"
5189,3555,"step1_similar_name_1km","INDIAN PEAK","INDIAN PEAK"
5190,3556,"step1_similar_name_1km","RICHFIELD","RICHFIELD"
5191,3557,"step1_similar_name_1km","GOOSEBERRY","GOOSEBERRY"
5192,3558,"step1_similar_name_1km","GILSON BUTTE","GILSON BUTTE"
5193,3559,"step1_similar_name_1km","LA SAL","LA SAL"
5194,3560,"step1_similar_name_1km","SHIVWITZ","SHIVWITZ"
5195,3561,"step1_similar_name_1km","DIXIE NF","DIXIE NF"
5196,3562,"step1_similar_name_1km","GLEN CANYON","GLEN CANYON"
5197,3563,"step1_similar_name_1km","LAKE POWELL","LAKE POWELL"
5198,3564,"step1_similar_name_1km","HATCH","HATCH"
5199,3565,"step1_similar_name_1km","Beck 2","BECK 2"
5200,3566,"step1_similar_name_1km","HARDWARE RANCH","HARDWARE RANCH"
5201,3567,"step1_similar_name_1km","HEBER MTN.","HEBER MTN."
5202,3568,"step1_similar_name_1km","MOAB","MOAB"
5203,3514,"step1_similar_name_1km","Iron Springs 2","IRON SPRINGS"
5205,3570,"step1_similar_name_1km","MOON LAKE 2","MOON LAKE 2"
5206,3571,"step1_similar_name_1km","BOOK RIDGE","BOOK RIDGE"
5207,3572,"step1_similar_name_1km","GILSON BUTTE 2","GILSON BUTTE 2"
5208,3559,"step1_similar_name_1km","La Sal 2","LA SAL"
5209,3574,"step1_similar_name_1km","GOOSE CREEK MTN.","GOOSE CREEK MTN."
5210,3575,"step1_similar_name_1km","SNOWVILLE","SNOWVILLE"
5211,3576,"step1_similar_name_1km","BROWNS HOLE","BROWNS HOLE"
5212,3577,"step1_similar_name_1km","CLIVE","CLIVE"
5213,3578,"step1_similar_name_1km","GRANTSVILLE","GRANTSVILLE"
5214,3579,"step1_similar_name_1km","KAMAS","KAMAS"
5215,3580,"step1_similar_name_1km","HANNA","HANNA"
5217,3582,"step1_similar_name_1km","GANDY","GANDY"
5218,3583,"step1_similar_name_1km","JERICHO JUNCTION","JERICHO JUNCTION"
5219,3584,"step1_similar_name_1km","FERRON","FERRON"
5221,3586,"step1_similar_name_1km","WESTWATER","WESTWATER"
5222,3587,"step1_similar_name_1km","TULE VALLEY","TULE VALLEY"
5224,3589,"step1_similar_name_1km","BICKNELL","BICKNELL"
5225,3590,"step1_similar_name_1km","GREEN RIVER","GREEN RIVER"
5228,3593,"step1_similar_name_1km","ALTON","ALTON"
5229,3594,"step1_similar_name_1km","ESCALANTE","ESCALANTE"
5230,3595,"step1_similar_name_1km","BULLFROG BAY","BULLFROG BAY"
5231,3596,"step1_similar_name_1km","MONTICELLO","MONTICELLO"
5232,3559,"step1_similar_name_1km","La Sal 3","LA SAL"
5234,3593,"step1_similar_name_1km","ALTON 2","ALTON"
5235,3585,"step1_similar_name_1km","Wellington 3","WELLINGTON"
5236,3598,"step1_similar_name_1km","NEPONSET RES","NEPONSET RES"
5237,3599,"step1_similar_name_1km","LOST CR. RES","LOST CR. RES"
5238,3600,"step1_similar_name_1km","SALERATUS CR","SALERATUS CR"
5239,3601,"step1_similar_name_1km","E. BEAR LAKE","E. BEAR LAKE"
5240,3602,"step1_similar_name_1km","ARCHES NP","ARCHES NP"
5241,3603,"step1_similar_name_1km","LOGAN CANYON","LOGAN CANYON"
5242,3604,"step1_similar_name_1km","RED SPUR MTN.","RED SPUR MTN."
5243,3605,"step1_similar_name_1km","BRYCE CANYON","BRYCE CANYON"
5244,3606,"step1_similar_name_1km","WOODRUFF","WOODRUFF"
5245,3607,"step1_similar_name_1km","CRAWFORD MTS","CRAWFORD MTS"
5246,3608,"step1_similar_name_1km","CANYONLANDS","CANYONLANDS"
5247,3609,"step1_similar_name_1km","MARLBORO","MARLBORO"
5248,3610,"step1_similar_name_1km","NORTH POWNAL","NORTH POWNAL"
5249,3611,"step1_similar_name_1km","STRATTON","STRATTON"
5250,3612,"step1_similar_name_1km","LANDGROVE","LANDGROVE"
5251,3613,"step1_similar_name_1km","S READING","S READING"
5252,3614,"step1_similar_name_1km","GAYSVILLE","GAYSVILLE"
5253,3615,"step1_similar_name_1km","POST MILLS","POST MILLS"
5254,3616,"step1_similar_name_1km","SHAFTSBURY","SHAFTSBURY"
5255,3617,"step1_similar_name_1km","S WALLINGFRD","S WALLINGFRD"
5256,3618,"step1_similar_name_1km","W RUTLAND","W RUTLAND"
5257,3619,"step1_similar_name_1km","ST JOHNSBURY","ST JOHNSBURY"
5258,3620,"step1_similar_name_1km","EAST HAVEN","EAST HAVEN"
5259,3621,"step1_similar_name_1km","NORTHFLD FLS","NORTHFLD FLS"
